DataJamID,RECORD_ID,YEAR,MONTH,Gas_USE_kBtu
14904,648288,2010,11,3100
14904,648289,2010,12,11800
14921,650035,2010,01,1200
14921,650036,2010,02,1400
14921,650037,2010,03,1300
14921,650038,2010,04,1000
14921,650039,2010,05,800
14921,650040,2010,06,700
14921,650041,2010,07,700
14921,650042,2010,08,700
14921,650043,2010,09,700
14921,650044,2010,10,700
14921,650045,2010,11,1000
14921,650046,2010,12,1200
14922,650047,2010,01,2200
14922,650048,2010,02,2000
14922,650049,2010,03,2100
14922,650050,2010,04,1900
14922,650051,2010,05,1700
14922,650052,2010,06,1300
14922,650053,2010,07,1000
14922,650054,2010,08,1000
14922,650055,2010,09,900
14922,650056,2010,10,1000
14922,650057,2010,11,1200
14922,650058,2010,12,1700
14926,650070,2010,01,8900
14926,650071,2010,02,17400
14926,650072,2010,03,18000
14926,650073,2010,04,10500
14926,650074,2010,05,1100
14927,650075,2010,01,10800
14927,650076,2010,02,5900
14927,650077,2010,03,8100
14927,650078,2010,04,2400
14927,650079,2010,05,1400
14927,650080,2010,06,1300
14927,650081,2010,07,1400
14927,650082,2010,08,1200
14927,650083,2010,09,1500
14927,650084,2010,10,1300
14927,650085,2010,11,2500
14927,650086,2010,12,6700
14931,650087,2010,01,1300
14931,650088,2010,02,1700
14931,650089,2010,03,1200
14931,650090,2010,04,1500
14931,650091,2010,05,1200
14931,650092,2010,06,800
14931,650093,2010,07,900
14931,650094,2010,08,600
14931,650095,2010,09,800
14931,650096,2010,10,800
14931,650097,2010,11,1300
14931,650098,2010,12,1300
14935,650111,2010,01,400
14935,650112,2010,02,8400
14935,650113,2010,03,3500
14935,650114,2010,04,3600
14935,650115,2010,05,2800
14935,650116,2010,06,2100
14935,650117,2010,07,2000
14935,650118,2010,08,700
14935,650119,2010,09,700
14935,650120,2010,10,900
14935,650121,2010,11,800
14935,650122,2010,12,2600
14943,650135,2010,01,9900
14943,650136,2010,02,7700
14943,650137,2010,03,5600
14943,650138,2010,05,1400
14943,650139,2010,06,1700
14943,650140,2010,08,1600
14943,650141,2010,09,800
14943,650142,2010,10,700
14943,650143,2010,11,2600
14943,650144,2010,12,11100
14944,650145,2010,01,2400
14944,650146,2010,02,4500
14944,650147,2010,03,3900
14944,650148,2010,04,1900
14944,650149,2010,12,300
14946,650150,2010,01,12800
14946,650151,2010,02,6600
14946,650152,2010,03,10400
14946,650153,2010,04,3700
14946,650154,2010,05,900
14946,650155,2010,06,1300
14946,650156,2010,07,1000
14946,650157,2010,08,1000
14946,650158,2010,09,900
14946,650159,2010,10,1000
14946,650160,2010,11,1700
14946,650161,2010,12,5400
14948,650162,2010,01,9700
14948,650163,2010,02,7700
14948,650164,2010,03,1500
14948,650165,2010,04,2800
14948,650166,2010,05,2000
14949,650167,2010,01,3000
14949,650168,2010,02,1900
14949,650169,2010,03,1900
14949,650170,2010,05,1500
14949,650171,2010,06,2500
14949,650172,2010,08,1800
14949,650173,2010,09,900
14949,650174,2010,10,900
14949,650175,2010,11,1400
14949,650176,2010,12,3300
14950,650177,2010,01,7100
14950,650178,2010,02,2000
14950,650179,2010,03,3000
14950,650180,2010,05,700
14950,650181,2010,06,900
14950,650182,2010,08,900
14950,650183,2010,09,500
14950,650184,2010,10,500
14950,650185,2010,11,800
14950,650186,2010,12,4900
14951,650187,2010,01,5200
14951,650188,2010,02,6700
14951,650189,2010,03,6800
14951,650190,2010,04,3200
14951,650191,2010,05,1200
14951,650192,2010,06,700
14951,650193,2010,07,800
14951,650194,2010,08,700
14951,650195,2010,09,700
14951,650196,2010,10,700
14951,650197,2010,11,1000
14951,650198,2010,12,2000
14953,650199,2010,01,10100
14953,650200,2010,02,5000
14953,650201,2010,03,7500
14953,650202,2010,04,3000
14953,650203,2010,05,1500
14953,650204,2010,06,1300
14953,650205,2010,07,1600
14953,650206,2010,08,1400
14953,650207,2010,09,1600
14953,650208,2010,10,1500
14953,650209,2010,11,1700
14953,650210,2010,12,4200
14954,650211,2010,01,2300
14954,650212,2010,02,1900
14954,650213,2010,03,1700
14954,650214,2010,04,2100
14954,650215,2010,05,1300
14954,650216,2010,06,1000
14954,650217,2010,07,1600
14954,650218,2010,08,1600
14954,650219,2010,09,800
14954,650220,2010,10,800
14954,650221,2010,11,700
14954,650222,2010,12,1500
14955,650223,2010,01,8400
14955,650224,2010,02,3500
14955,650225,2010,03,6700
14955,650226,2010,04,2200
14955,650227,2010,05,1200
14955,650228,2010,06,1000
14955,650229,2010,07,1100
14955,650230,2010,08,1000
14955,650231,2010,09,1100
14955,650232,2010,10,1400
14955,650233,2010,11,1300
14955,650234,2010,12,2700
14959,650235,2010,01,11900
14959,650236,2010,02,9300
14959,650237,2010,03,10200
14959,650238,2010,04,4200
14959,650239,2010,05,2900
14959,650240,2010,06,2200
14959,650241,2010,07,800
14959,650242,2010,08,3000
14959,650243,2010,09,1500
14959,650244,2010,10,1600
14959,650245,2010,11,2800
14959,650246,2010,12,8500
14961,650247,2010,01,5400
14961,650248,2010,02,2200
14961,650249,2010,03,2800
14961,650250,2010,04,700
14961,650251,2010,05,500
14961,650252,2010,06,500
14961,650253,2010,07,300
14961,650254,2010,08,300
14961,650255,2010,09,400
14961,650256,2010,10,500
14961,650257,2010,11,800
14961,650258,2010,12,2400
14962,650259,2010,01,9400
14962,650260,2010,02,6800
14962,650261,2010,03,5600
14962,650262,2010,04,1800
14962,650263,2010,05,1400
14962,650264,2010,06,1500
14962,650265,2010,07,900
14962,650266,2010,08,1300
14962,650267,2010,09,1300
14962,650268,2010,10,1500
14962,650269,2010,11,3500
14962,650270,2010,12,8400
14965,650271,2010,01,13300
14965,650272,2010,02,6300
14965,650273,2010,03,11900
14965,650274,2010,04,1600
14965,650275,2010,05,600
14965,650276,2010,06,500
14965,650277,2010,07,500
14965,650278,2010,08,400
14965,650279,2010,09,600
14965,650280,2010,10,600
14965,650281,2010,11,1800
14965,650282,2010,12,5400
14967,650283,2010,01,17800
14967,650284,2010,02,8700
14967,650285,2010,03,11400
14967,650286,2010,04,2100
14967,650287,2010,05,500
14967,650288,2010,06,1400
14967,650289,2010,07,1500
14967,650290,2010,08,1500
14967,650291,2010,09,1600
14967,650292,2010,10,1700
14967,650293,2010,11,1500
14967,650294,2010,12,6400
14970,650295,2010,01,3300
14970,650296,2010,02,700
14970,650297,2010,03,800
14970,650298,2010,04,500
14970,650299,2010,05,400
14970,650300,2010,06,300
14970,650301,2010,07,300
14970,650302,2010,08,300
14970,650303,2010,09,400
14970,650304,2010,10,200
14970,650305,2010,11,1700
14970,650306,2010,12,3100
14974,650307,2010,01,6400
14974,650308,2010,02,6400
14974,650309,2010,03,4700
14974,650310,2010,05,1000
14974,650311,2010,06,1300
14974,650312,2010,08,1000
14974,650313,2010,09,600
14974,650314,2010,10,900
14974,650315,2010,11,1700
14974,650316,2010,12,7200
14975,650317,2010,01,5800
14975,650318,2010,02,5100
14975,650319,2010,03,2700
14975,650320,2010,12,5900
14977,650321,2010,01,16400
14977,650322,2010,02,15000
14977,650323,2010,03,8400
14977,650324,2010,05,900
14977,650325,2010,06,1000
14977,650326,2010,08,1000
14977,650327,2010,09,500
14977,650328,2010,10,500
14977,650329,2010,11,5000
14977,650330,2010,12,18100
14978,650331,2010,01,3200
14978,650332,2010,02,4700
14978,650333,2010,03,1400
14978,650334,2010,04,1600
14978,650335,2010,05,700
14978,650336,2010,06,600
14978,650337,2010,07,500
14978,650338,2010,08,500
14978,650339,2010,09,400
14978,650340,2010,10,400
14978,650341,2010,11,1000
14978,650342,2010,12,1000
14983,650343,2010,01,7600
14983,650344,2010,02,6700
14983,650345,2010,03,5600
14983,650346,2010,04,900
14983,650347,2010,05,700
14983,650348,2010,06,900
14983,650349,2010,07,700
14983,650350,2010,08,600
14983,650351,2010,09,800
14983,650352,2010,10,800
14983,650353,2010,11,2400
14983,650354,2010,12,8200
14984,650355,2010,01,14100
14984,650356,2010,02,4500
14984,650357,2010,03,26800
14984,650358,2010,04,10500
14984,650359,2010,05,2500
14984,650360,2010,06,2000
14984,650361,2010,07,2700
14984,650362,2010,08,2200
14984,650363,2010,09,2100
14984,650364,2010,10,2400
14984,650365,2010,11,2000
14984,650366,2010,12,6600
14985,650367,2010,01,13800
14985,650368,2010,02,7000
14985,650369,2010,03,12000
14985,650370,2010,04,3800
14985,650371,2010,05,1600
14985,650372,2010,06,1500
14985,650373,2010,07,1700
14985,650374,2010,08,1400
14985,650375,2010,09,1400
14985,650376,2010,10,1400
14985,650377,2010,11,2500
14985,650378,2010,12,5700
14993,650379,2010,01,11200
14993,650380,2010,02,3800
14993,650381,2010,03,5900
14993,650382,2010,04,2500
14993,650383,2010,05,1900
14993,650384,2010,06,1600
14993,650385,2010,07,1500
14993,650386,2010,08,1200
14993,650387,2010,09,1500
14993,650388,2010,10,1400
14993,650389,2010,11,1500
14993,650390,2010,12,3700
14994,650391,2010,01,8900
14994,650392,2010,02,3500
14994,650393,2010,03,7300
14994,650394,2010,04,2100
14994,650395,2010,05,1500
14994,650396,2010,06,1400
14994,650397,2010,07,900
14994,650398,2010,08,1200
14994,650399,2010,09,900
14994,650400,2010,10,1200
14994,650401,2010,11,1000
14994,650402,2010,12,4300
14995,650403,2010,01,1800
14995,650404,2010,02,1700
14995,650405,2010,03,1600
14995,650406,2010,04,1900
14995,650407,2010,05,1500
14995,650408,2010,06,1300
14995,650409,2010,07,1600
14995,650410,2010,08,1400
14995,650411,2010,09,1800
14995,650412,2010,10,1600
14995,650413,2010,11,1500
14995,650414,2010,12,4700
14996,650415,2010,01,13700
14996,650416,2010,02,700
15002,650417,2010,01,16300
15002,650418,2010,02,9200
15002,650419,2010,03,14700
15002,650420,2010,04,6400
15002,650421,2010,05,3200
15002,650422,2010,06,2400
15002,650423,2010,07,2500
15002,650424,2010,08,2100
15002,650425,2010,09,2500
15002,650426,2010,10,2800
15002,650427,2010,11,4900
15002,650428,2010,12,9500
15003,650429,2010,01,32800
15003,650430,2010,02,17200
15003,650431,2010,03,14500
15003,650432,2010,04,4100
15003,650433,2010,05,2100
15003,650434,2010,06,1400
15003,650435,2010,07,1700
15003,650436,2010,08,1200
15003,650437,2010,09,1300
15003,650438,2010,10,1300
15003,650439,2010,11,4500
15003,650440,2010,12,16200
15004,650441,2010,01,11200
15004,650442,2010,02,13700
15004,650443,2010,03,13200
15004,650444,2010,04,8800
15004,650445,2010,05,1500
15004,650446,2010,06,600
15004,650447,2010,07,500
15004,650448,2010,08,500
15004,650449,2010,09,500
15004,650450,2010,10,600
15004,650451,2010,11,800
15004,650452,2010,12,6300
15010,650453,2010,01,9500
15010,650454,2010,02,8300
15010,650455,2010,03,5000
15010,650456,2010,05,800
15010,650457,2010,06,1100
15010,650458,2010,08,1200
15010,650459,2010,09,500
15010,650460,2010,10,600
15010,650461,2010,11,2200
15010,650462,2010,12,9700
15011,650463,2010,01,7700
15011,650464,2010,02,6300
15011,650465,2010,03,3700
15011,650466,2010,05,100
15011,650467,2010,06,300
15011,650468,2010,08,300
15011,650469,2010,09,200
15011,650470,2010,10,100
15011,650471,2010,11,1500
15011,650472,2010,12,7000
15012,650473,2010,01,5100
15012,650474,2010,02,2200
15012,650475,2010,03,1600
15012,650476,2010,05,400
15012,650477,2010,06,400
15012,650478,2010,08,500
15012,650479,2010,09,300
15012,650480,2010,10,500
15012,650481,2010,11,1600
15012,650482,2010,12,8100
15016,650483,2010,01,16200
15016,650484,2010,02,9400
15016,650485,2010,03,13000
15016,650486,2010,04,4700
15016,650487,2010,05,500
15016,650488,2010,10,200
15016,650489,2010,11,2800
15016,650490,2010,12,10300
15017,650491,2010,01,11100
15017,650492,2010,02,5300
15017,650493,2010,03,9200
15017,650494,2010,04,3200
15017,650495,2010,05,2300
15017,650496,2010,06,1900
15017,650497,2010,07,2100
15017,650498,2010,08,1200
15017,650499,2010,09,2100
15017,650500,2010,10,1900
15017,650501,2010,11,2000
15017,650502,2010,12,3800
15018,650503,2010,01,14500
15018,650504,2010,02,12500
15018,650505,2010,03,9200
15018,650506,2010,05,1000
15018,650507,2010,06,1400
15018,650508,2010,08,1700
15018,650509,2010,09,800
15018,650510,2010,10,900
15018,650511,2010,11,6000
15018,650512,2010,12,16400
15019,650513,2010,01,9900
15019,650514,2010,02,7900
15019,650515,2010,03,5200
15019,650516,2010,05,2100
15019,650517,2010,06,2600
15019,650518,2010,08,2600
15019,650519,2010,09,1400
15019,650520,2010,10,1300
15019,650521,2010,11,2300
15019,650522,2010,12,9800
15020,650523,2010,01,10700
15020,650524,2010,02,6300
15020,650525,2010,03,9800
15020,650526,2010,04,3600
15020,650527,2010,05,1700
15020,650528,2010,06,1400
15020,650529,2010,07,1700
15020,650530,2010,08,1300
15020,650531,2010,09,1600
15020,650532,2010,10,1600
15020,650533,2010,11,2100
15020,650534,2010,12,5000
15021,650535,2010,01,16800
15021,650536,2010,02,11700
15021,650537,2010,03,17300
15021,650538,2010,04,6800
15021,650539,2010,11,2000
15021,650540,2010,12,11400
15025,650541,2010,01,6000
15025,650542,2010,02,3300
15025,650543,2010,03,4100
15025,650544,2010,04,1700
15025,650545,2010,05,1400
15025,650546,2010,06,1300
15025,650547,2010,07,1400
15025,650548,2010,08,1000
15025,650549,2010,09,1200
15025,650550,2010,10,1800
15025,650551,2010,11,1500
15025,650552,2010,12,2900
15026,650553,2010,01,5100
15026,650554,2010,02,3100
15026,650555,2010,03,5200
15026,650556,2010,04,800
15026,650557,2010,05,500
15026,650558,2010,06,500
15026,650559,2010,07,300
15026,650560,2010,08,300
15026,650561,2010,09,200
15026,650562,2010,10,400
15026,650563,2010,11,1000
15026,650564,2010,12,2800
15033,650565,2010,01,6200
15033,650566,2010,02,3000
15033,650567,2010,03,4900
15033,650568,2010,04,1700
15033,650569,2010,05,1000
15033,650570,2010,06,1500
15033,650571,2010,07,900
15033,650572,2010,08,1000
15033,650573,2010,09,1000
15033,650574,2010,10,1200
15033,650575,2010,11,1000
15033,650576,2010,12,1700
15043,650577,2010,01,18900
15043,650578,2010,02,10900
15043,650579,2010,03,17000
15043,650580,2010,04,6000
15043,650581,2010,05,2600
15043,650582,2010,06,1500
15043,650583,2010,07,700
15043,650584,2010,08,700
15043,650585,2010,09,1700
15043,650586,2010,10,2100
15043,650587,2010,11,2700
15043,650588,2010,12,9600
15049,650589,2010,01,20700
15049,650590,2010,02,10800
15049,650591,2010,03,11200
15049,650592,2010,04,4500
15049,650593,2010,05,1900
15049,650594,2010,06,1200
15049,650595,2010,07,1300
15049,650596,2010,08,900
15049,650597,2010,09,1200
15049,650598,2010,10,1500
15049,650599,2010,11,4600
15049,650600,2010,12,12600
15050,650601,2010,01,7300
15050,650602,2010,02,4200
15050,650603,2010,03,6200
15050,650604,2010,04,1700
15050,650605,2010,05,800
15050,650606,2010,06,500
15050,650607,2010,07,500
15050,650608,2010,08,300
15050,650609,2010,09,500
15050,650610,2010,10,400
15050,650611,2010,11,500
15050,650612,2010,12,1800
15053,650613,2010,02,1800
15053,650614,2010,03,3100
15053,650615,2010,04,700
15053,650616,2010,12,100
15054,650617,2010,01,12300
15054,650618,2010,02,6700
15054,650619,2010,03,10500
15054,650620,2010,04,3200
15054,650621,2010,05,1300
15054,650622,2010,06,900
15054,650623,2010,07,1800
15054,650624,2010,08,900
15054,650625,2010,09,1300
15054,650626,2010,10,1000
15054,650627,2010,11,2000
15054,650628,2010,12,4600
15062,650629,2010,01,1200
15062,650630,2010,02,900
15062,650631,2010,03,900
15062,650632,2010,04,800
15062,650633,2010,05,600
15062,650634,2010,06,500
15062,650635,2010,07,500
15062,650636,2010,08,500
15062,650637,2010,09,400
15062,650638,2010,10,700
15062,650639,2010,11,400
15062,650640,2010,12,600
15064,650641,2010,01,18000
15064,650642,2010,02,11100
15064,650643,2010,03,12000
15064,650644,2010,04,400
15064,650645,2010,06,200
15064,650646,2010,07,2500
15064,650647,2010,08,1600
15064,650648,2010,09,1300
15064,650649,2010,10,1400
15064,650650,2010,11,1600
15064,650651,2010,12,2600
15067,650652,2010,01,6100
15067,650653,2010,02,3700
15067,650654,2010,03,5100
15067,650655,2010,04,400
15067,650656,2010,12,2200
15072,650657,2010,01,300
15072,650658,2010,02,200
15072,650659,2010,03,400
15072,650660,2010,04,200
15072,650661,2010,05,200
15072,650662,2010,06,200
15072,650663,2010,07,200
15072,650664,2010,08,300
15072,650665,2010,09,300
15072,650666,2010,10,200
15072,650667,2010,11,200
15072,650668,2010,12,300
15078,650669,2010,01,11200
15078,650670,2010,02,5000
15078,650671,2010,03,7700
15078,650672,2010,04,2200
15078,650673,2010,05,700
15078,650674,2010,06,600
15078,650675,2010,07,700
15078,650676,2010,08,200
15078,650677,2010,09,900
15078,650678,2010,10,1200
15078,650679,2010,11,1400
15078,650680,2010,12,2500
15081,650681,2010,01,300
15081,650682,2010,02,100
15081,650683,2010,03,100
15081,650684,2010,04,200
15081,650685,2010,05,200
15081,650686,2010,06,100
15081,650687,2010,08,200
15081,650688,2010,09,200
15081,650689,2010,10,100
15081,650690,2010,11,200
15081,650691,2010,12,300
15087,650692,2010,01,7700
15087,650693,2010,02,4900
15087,650694,2010,03,5400
15087,650695,2010,04,3100
15087,650696,2010,05,2200
15087,650697,2010,06,1900
15087,650698,2010,07,2000
15087,650699,2010,08,1800
15087,650700,2010,09,1800
15087,650701,2010,10,1900
15087,650702,2010,11,2400
15087,650703,2010,12,4900
15088,650704,2010,01,11000
15088,650705,2010,02,6000
15088,650706,2010,03,8700
15088,650707,2010,04,4800
15088,650708,2010,05,3300
15088,650709,2010,06,3100
15088,650710,2010,07,2600
15088,650711,2010,08,2700
15088,650712,2010,09,3200
15088,650713,2010,10,3200
15088,650714,2010,11,3100
15088,650715,2010,12,6400
15098,650716,2010,01,6800
15098,650717,2010,02,6900
15098,650718,2010,03,6700
15098,650719,2010,04,3700
15098,650720,2010,05,1500
15098,650721,2010,06,1300
15098,650722,2010,07,1300
15098,650723,2010,08,1000
15098,650724,2010,09,1200
15098,650725,2010,10,1400
15098,650726,2010,11,1400
15098,650727,2010,12,1000
15099,650728,2010,01,17200
15099,650729,2010,02,7800
15099,650730,2010,03,12200
15099,650731,2010,04,2700
15099,650732,2010,05,900
15099,650733,2010,06,700
15099,650734,2010,07,600
15099,650735,2010,08,400
15099,650736,2010,09,800
15099,650737,2010,10,900
15099,650738,2010,11,1500
15099,650739,2010,12,9600
15102,650740,2010,01,13200
15102,650741,2010,02,6300
15102,650742,2010,03,12800
15102,650743,2010,04,2600
15102,650744,2010,05,1500
15102,650745,2010,06,900
15102,650746,2010,07,1000
15102,650747,2010,08,600
15102,650748,2010,09,1300
15102,650749,2010,10,300
15102,650750,2010,11,1000
15102,650751,2010,12,2700
15104,650752,2010,01,500
15104,650753,2010,02,400
15104,650754,2010,03,2900
15104,650755,2010,04,6000
15104,650756,2010,05,700
15104,650757,2010,06,100
15104,650758,2010,08,600
15104,650759,2010,09,1200
15104,650760,2010,10,1000
15104,650761,2010,11,1600
15104,650762,2010,12,3200
15106,652690,2010,01,13300
15106,652691,2010,02,7200
15106,652692,2010,03,9400
15106,652693,2010,04,2300
15106,652694,2010,05,1500
15106,652695,2010,06,1700
15106,652696,2010,07,1700
15106,652697,2010,08,1300
15106,652698,2010,09,1700
15106,652699,2010,10,1400
15106,652700,2010,11,2400
15106,652701,2010,12,6400
15110,652702,2010,01,14500
15110,652703,2010,02,9200
15110,652704,2010,03,14700
15110,652705,2010,04,5100
15110,652706,2010,05,2900
15110,652707,2010,06,2500
15110,652708,2010,07,2400
15110,652709,2010,08,2000
15110,652710,2010,09,5400
15110,652711,2010,10,2500
15110,652712,2010,11,4200
15110,652713,2010,12,8100
15114,652714,2010,01,2400
15114,652715,2010,02,3600
15114,652716,2010,03,3100
15114,652717,2010,04,1200
15114,652718,2010,05,500
15114,652719,2010,06,400
