DataJamID,FACILITYTYPEID,YEARCOMPLETED,CENSUSDIVISIONID,GROSSFLOORAREA,NUMFLOORS,WALLTYPEID,WINDOWGLASSTYPE,ATTICINSTHICKNESS,WALLINSTHICKNESS,ZIPCODE,CLIMATEZONEID,ASSET_HEATING_FUEL_ID,HEATING_SYS,HEATINGSYST_EFF,HEATINGSYST_EFF_FLAG,ASSET_COOLING_FUEL_ID,COOLING_SYS,COOLINGSYST_EFF,COOLINGSYST_EFF_FLAG
408,1,2005,,1980,2,,,,,32606,,2,4,,,2,19,12,
409,1,2004,,1328,1,,,,,32606,,1,1,,,2,19,10,
410,1,2003,,1816,2,,,,,32606,,2,4,,,2,19,10,
411,1,2005,,1796,2,,,,,32606,,2,4,,,2,19,12,
412,1,2005,,2118,2,,,,,32606,,2,4,,,2,19,12,
413,1,2004,,1306,1,,,,,32606,,1,1,,,2,19,10,
414,1,2003,,1641,2,,,,,32606,,2,4,,,2,19,10,
415,1,1979,,1575,2,,,,,32603,,2,4,,,2,19,6,
416,1,1960,,3352,2,,,,,32601,,1,1,,,,,,
417,1,1966,,936,1,,,,,32641,,2,4,,,2,19,6,
418,1,1997,,2290,1,,,,,32606,,2,4,,,2,19,10,
419,1,2002,,1904,1,,,,,32606,,2,4,,,2,19,10,
420,1,1997,,3856,,,,,,32607,,2,4,,,2,19,10,
421,1,2001,,1902,1,,,,,32606,,2,4,,,2,19,10,
422,1,1996,,1788,1,,,,,32606,,2,4,,,2,19,10,
423,1,2003,,1764,2,,,,,32606,,2,4,,,2,19,10,
424,1,1998,,1784,1,,,,,32606,,2,4,,,2,19,10,
425,1,2000,,1981,1,,,,,32606,,2,4,,,2,19,10,
426,1,1998,,2356,2,,,,,32606,,2,4,,,2,19,10,
427,1,1998,,1488,1,,,,,32606,,2,4,,,2,19,10,
428,1,1996,,2177,2,,,,,32606,,2,4,,,2,19,10,
429,1,1999,,2323,2,,,,,32606,,2,4,,,2,19,10,
430,1,2004,,1400,1,,,,,32606,,2,4,,,2,19,10,
431,1,1998,,2272,1,,,,,32606,,2,4,,,2,19,10,
432,1,2000,,2106,1,,,,,32606,,2,4,,,2,19,10,
433,1,1999,,1919,2,,,,,32606,,2,4,,,2,19,10,
434,1,1996,,2993,1,,,,,32607,,2,4,,,2,19,10,
435,1,2005,,2092,2,,,,,32606,,2,4,,,2,19,12,
436,1,1998,,1361,1,,,,,32606,,2,4,,,2,19,10,
437,1,1994,,2134,1,,,,,32606,,2,4,,,2,19,10,
438,1,1997,,2120,1,,,,,32606,,2,4,,,2,19,10,
439,1,1995,,2059,1,,,,,32606,,2,4,,,2,19,10,
440,1,2003,,1825,2,,,,,32606,,2,4,,,2,19,10,
441,1,1995,,2784,2,,,,,32606,,2,4,,,2,19,10,
442,1,2000,,1654,1,,,,,32606,,2,4,,,2,19,10,
443,1,1999,,1893,1,,,,,32606,,2,4,,,2,19,10,
444,1,1995,,1820,1,,,,,32606,,2,4,,,2,19,10,
445,1,1999,,1770,1,,,,,32606,,2,4,,,2,19,10,
446,1,1994,,2523,1,,,,,32606,,2,4,,,2,19,10,
447,1,1997,,2664,1,,,,,32607,,2,4,,,2,19,10,
448,1,1996,,1747,1,,,,,32606,,2,4,,,2,19,10,
449,1,2005,,1608,1,,,,,32606,,1,1,,,2,19,12,
450,1,1996,,2069,1,,,,,32606,,2,4,,,2,19,10,
451,1,2005,,1816,2,,,,,32606,,2,4,,,2,19,12,
452,1,2003,,2064,2,,,,,32606,,2,4,,,2,19,10,
453,1,1996,,1900,1,,,,,32606,,2,4,,,2,19,10,
454,1,1996,,2155,1,,,,,32606,,2,4,,,2,19,10,
455,1,2003,,1608,1,,,,,32606,,1,1,,,2,19,10,
456,1,2005,,1457,1,,,,,32606,,1,1,,,2,19,12,
457,1,2004,,2094,2,,,,,32606,,2,4,,,2,19,10,
458,1,2003,,1646,2,,,,,32606,,2,4,,,2,19,10,
459,1,2003,,2262,1,,,,,32606,,2,4,,,2,19,10,
460,1,2003,,1414,1,,,,,32606,,1,1,,,2,19,10,
461,1,2004,,1400,1,,,,,32606,,1,1,,,2,19,10,
462,1,2005,,1536,1,,,,,32606,,2,4,,,2,19,12,
463,1,2005,,1536,1,,,,,32606,,2,4,,,2,19,12,
464,1,1959,,1334,1,,,,,32641,,2,4,,,2,19,6,
465,1,1973,,1360,1,,,,,32641,,2,4,,,2,19,6,
466,1,1966,,1143,1,,,,,32601,,2,4,,,2,19,6,
467,1,1970,,1749,1,,,,,32603,,1,1,,,2,19,6,
468,1,1976,,1165,1,,,,,32607,,2,4,,,2,19,6,
469,1,1976,,1058,1,,,,,32607,,2,4,,,2,19,6,
470,1,1975,,1085,1,,,,,32607,,2,4,,,2,19,6,
471,1,2005,,2567,1,,,,,32607,,1,1,,,2,19,12,
472,1,1975,,1300,1,,,,,32641,,2,4,,,,,,
473,1,1971,,936,1,,,,,32641,,2,4,,,,,,
474,1,2002,,4860,2,,,,,32607,,2,4,,,2,19,10,
475,1,1972,,1281,1,,,,,32607,,2,4,,,2,19,6,
476,1,1975,,1806,1,,,,,32607,,2,4,,,2,19,6,
477,1,1984,,1989,1,,,,,32607,,2,4,,,2,19,7,
478,1,2005,,2442,2,,,,,32606,,2,4,,,2,19,12,
479,1,2005,,2280,2,,,,,32615,,1,1,,,2,19,12,
480,1,2005,,1363,1,,,,,32606,,2,4,,,2,19,12,
481,1,1969,,1170,1,,,,,32641,,2,4,,,,,,
482,1,1986,,2425,1,,,,,32607,,2,4,,,2,19,8,
483,1,1979,,1134,1,,,,,32601,,1,1,,,2,19,6,
484,1,1966,,2296,1,,,,,32641,,2,4,,,2,19,6,
485,1,1985,,2191,1,,,,,32607,,2,4,,,2,19,7,
486,1,1985,,1331,1,,,,,32607,,2,4,,,2,19,7,
487,1,2004,,1847,1,,,,,32606,,2,4,,,2,19,10,
488,1,2002,,1803,1,,,,,32606,,2,4,,,2,19,10,
489,1,2001,,1913,1,,,,,32606,,2,4,,,2,19,10,
490,1,2002,,2153,1,,,,,32606,,2,4,,,2,19,10,
491,1,2001,,1442,1,,,,,32606,,2,4,,,2,19,10,
492,1,2003,,1947,2,,,,,32606,,2,4,,,2,19,10,
493,1,2000,,1768,1,,,,,32606,,2,4,,,2,19,10,
494,1,2004,,2365,2,,,,,32606,,2,4,,,2,19,10,
495,1,2002,,1874,1,,,,,32606,,2,4,,,2,19,10,
496,1,1965,,2512,1,,,,,32606,,2,4,,,2,19,6,
497,1,1971,,2288,3,,,,,32605,,2,4,,,2,19,6,
498,1,1971,,2568,1,,,,,32605,,2,4,,,2,19,6,
499,1,1972,,2618,1,,,,,32605,,2,4,,,2,19,6,
500,1,1973,,2952,3,,,,,32605,,2,4,,,2,19,6,
501,1,1967,,1350,1,,,,,32641,,2,4,,,2,19,6,
502,1,1965,,1653,1,,,,,32641,,2,4,,,2,19,6,
503,1,1968,,977,1,,,,,32609,,2,4,,,2,19,6,
504,1,1967,,2230,1,,,,,32605,,2,4,,,2,19,6,
505,1,1970,,2132,1,,,,,32605,,2,4,,,2,19,6,
506,1,1969,,2135,1,,,,,32605,,2,4,,,2,19,6,
507,1,1971,,2829,1,,,,,32605,,2,4,,,2,19,6,
508,1,1972,,2376,1,,,,,32603,,2,4,,,2,19,6,
509,1,1970,,1176,1,,,,,32601,,2,4,,,2,19,6,
510,1,1969,,1683,1,,,,,32641,,2,4,,,2,19,6,
511,1,1967,,1244,1,,,,,32641,,2,4,,,2,19,6,
512,1,1977,,928,1,,,,,32601,,2,4,,,2,19,6,
513,1,1990,,3500,1,,,,,32641,,2,4,,,,,,
514,1,1970,,1904,1,,,,,32641,,2,4,,,2,19,6,
515,1,1978,,3348,1,,,,,32606,,2,4,,,2,19,6,
516,1,1953,,1287,1,,,,,32605,,1,1,,,2,19,6,
517,1,1995,,2089,1,,,,,32606,,1,1,,,2,19,10,
518,1,1967,,1587,1,,,,,32641,,2,4,,,2,19,6,
519,1,1997,,1305,1,,,,,32607,,1,1,,,2,19,10,
520,1,1966,,1165,1,,,,,32601,,2,4,,,2,19,6,
521,1,1960,,1752,1,,,,,32605,,2,4,,,2,19,6,
522,1,1952,,2141,1,,,,,32605,,1,1,,,2,19,6,
523,1,1970,,2611,1,,,,,32605,,2,4,,,2,19,6,
524,1,1970,,1400,1,,,,,32605,,2,4,,,2,19,6,
525,1,1995,,1657,1,,,,,32606,,1,1,,,2,19,10,
526,1,1978,,1348,1,,,,,32641,,2,4,,,2,19,6,
527,1,1963,,1418,1,,,,,32601,,2,4,,,,,,
528,1,1958,,1593,1,,,,,32601,,2,4,,,2,19,6,
529,1,1955,,900,1,,,,,32601,,2,4,,,2,19,6,
530,1,1960,,1573,1,,,,,32601,,2,4,,,2,19,6,
531,1,1966,,1549,1,,,,,32601,,2,4,,,2,19,6,
532,1,1971,,1175,1,,,,,32601,,2,4,,,2,19,6,
533,1,1958,,927,1,,,,,32601,,2,4,,,2,19,6,
534,1,2003,,2626,1,,,,,32606,,1,1,,,2,19,10,
535,1,1995,,1689,1,,,,,32606,,2,4,,,2,19,10,
536,1,1975,,1098,1,,,,,32601,,2,4,,,,,,
537,1,1960,,1272,1,,,,,32601,,2,4,,,2,19,6,
538,1,1996,,1317,1,,,,,32641,,2,4,,,2,19,10,
539,1,1960,,1030,1,,,,,32601,,2,4,,,2,19,6,
540,1,1995,,2004,1,,,,,32606,,1,1,,,2,19,10,
541,1,2002,,2198,1,,,,,32606,,1,1,,,2,19,10,
542,1,1972,,2165,1,,,,,32605,,2,4,,,2,19,6,
543,1,2005,,4588,2,,,,,32607,,2,4,,,2,19,12,
544,1,1995,,1741,1,,,,,32606,,1,1,,,2,19,10,
545,1,1958,,1053,1,,,,,32601,,2,4,,,2,19,6,
546,1,1972,,2831,1,,,,,32605,,2,4,,,2,19,6,
547,1,1972,,2768,3,,,,,32605,,2,4,,,2,19,6,
548,1,1995,,1368,1,,,,,32606,,2,4,,,2,19,10,
549,1,1974,,1241,1,,,,,32641,,1,1,,,2,19,6,
550,1,1996,,1968,1,,,,,32606,,2,4,,,2,19,10,
551,1,1995,,2039,1,,,,,32606,,2,4,,,2,19,10,
552,1,1970,,1440,1,,,,,32605,,2,4,,,2,19,6,
553,1,1981,,1684,1,,,,,32606,,2,4,,,2,19,7,
554,1,1963,,1208,1,,,,,32641,,2,4,,,2,19,6,
555,1,1967,,1424,1,,,,,32641,,2,4,,,2,19,6,
556,1,1977,,1150,1,,,,,32609,,1,1,,,2,19,6,
557,1,1976,,975,1,,,,,32609,,2,4,,,2,19,6,
558,1,1972,,1372,1,,,,,32641,,2,4,,,2,19,6,
559,1,1966,,1429,1,,,,,32641,,2,4,,,2,19,6,
560,1,2001,,1040,1,,,,,32615,,1,1,,,2,19,10,
561,1,1962,,1273,1,,,,,32601,,2,4,,,2,19,6,
562,1,1995,,1985,1,,,,,32606,,1,1,,,2,19,10,
563,1,2001,,1977,1,,,,,32606,,1,1,,,2,19,10,
564,1,1997,,1782,1,,,,,32606,,1,1,,,2,19,10,
565,1,1996,,2005,1,,,,,32606,,2,4,,,2,19,10,
566,1,1996,,1630,1,,,,,32606,,1,1,,,2,19,10,
567,1,2000,,3609,2,,,,,32607,,1,1,,,2,19,10,
568,1,2005,,3386,1,,,,,32607,,1,1,,,2,19,12,
569,1,2002,,2301,1,,,,,32606,,1,1,,,2,19,10,
570,1,1995,,1520,1,,,,,32606,,2,4,,,2,19,10,
571,1,1995,,2090,1,,,,,32606,,1,1,,,2,19,10,
572,1,2006,,1471,1,,,,,32641,,2,4,,,2,19,12,
573,1,1968,,1482,1,,,,,32609,,2,4,,,2,19,6,
574,1,1967,,1244,1,,,,,32641,,2,4,,,2,19,6,
575,1,2001,,2066,1,,,,,32606,,1,1,,,2,19,10,
576,1,2005,,1802,1,,,,,32669,,1,1,,,2,19,12,
577,1,1995,,2179,1,,,,,32606,,1,1,,,2,19,10,
578,1,2005,,1428,1,,,,,32669,,1,1,,,2,19,12,
579,1,2005,,1521,1,,,,,32669,,1,1,,,2,19,12,
580,1,2005,,1590,1,,,,,32669,,1,1,,,2,19,12,
581,1,2005,,1617,1,,,,,32669,,1,1,,,2,19,12,
582,1,2004,,1284,1,,,,,32641,,2,4,,,2,19,10,
583,1,2005,,1631,1,,,,,32669,,1,1,,,2,19,12,
584,1,1978,,1315,1,,,,,32615,,1,1,,,2,19,6,
585,1,1965,,1134,1,,,,,32615,,1,1,,,2,19,6,
586,1,1966,,1232,1,,,,,32641,,2,4,,,2,19,6,
587,1,1980,,1080,1,,,,,32615,,1,1,,,2,19,13,
588,1,2005,,1504,1,,,,,32669,,1,1,,,2,19,12,
589,1,2005,,1811,1,,,,,32669,,1,1,,,2,19,12,
590,1,2001,,2045,1,,,,,32606,,1,1,,,2,19,10,
591,1,1980,,1048,1,,,,,32615,,1,1,,,2,19,13,
592,1,1959,,1170,1,,,,,32615,,1,1,,,2,19,6,
593,1,2005,,1521,1,,,,,32669,,1,1,,,2,19,12,
594,1,1975,,1056,1,,,,,32615,,1,1,,,2,19,6,
595,1,1975,,2138,3,,,,,32615,,1,1,,,2,19,6,
596,1,1982,,2140,1,,,,,32615,,1,1,,,2,19,7,
597,1,1974,,1970,1,,,,,32615,,1,1,,,2,19,6,
598,1,1975,,1056,1,,,,,32615,,1,1,,,2,19,6,
599,1,2000,,2044,,,,,,32606,,1,1,,,2,19,10,
600,1,1963,,1208,1,,,,,32641,,2,4,,,2,19,6,
601,1,1960,,1478,1,,,,,32641,,2,4,,,,,,
602,1,1966,,1232,1,,,,,32641,,2,4,,,2,19,6,
603,1,1975,,1075,1,,,,,32615,,1,1,,,2,19,6,
604,1,1970,,1056,1,,,,,32641,,2,4,,,2,19,6,
605,1,1973,,1932,1,,,,,32607,,2,4,,,2,19,6,
606,1,1984,,1971,1,,,,,32607,,1,1,,,2,19,7,
607,1,1987,,2827,1,,,,,32607,,2,4,,,2,19,8,
608,1,1980,,1999,1,,,,,32607,,2,4,,,2,19,13,
609,1,1975,,1118,1,,,,,32641,,2,4,,,2,19,6,
610,1,1997,,2758,2,,,,,32605,,2,4,,,2,19,10,
611,1,1969,,2360,1,,,,,32605,,2,4,,,2,19,6,
612,1,1971,,3171,1,,,,,32605,,2,4,,,2,19,6,
613,1,1971,,2176,1,,,,,32605,,2,4,,,2,19,6,
614,1,1962,,1284,1,,,,,32641,,2,4,,,2,19,6,
615,1,1972,,2704,2,,,,,32605,,2,4,,,2,19,6,
616,1,1969,,2354,1,,,,,32605,,2,4,,,2,19,6,
617,1,1949,,2342,1,,,,,32605,,2,4,,,2,19,6,
618,1,1971,,2106,1,,,,,32605,,2,4,,,2,19,6,
619,1,1986,,2830,1,,,,,32605,,2,4,,,2,19,8,
620,1,1962,,1284,1,,,,,32641,,2,4,,,2,19,6,
621,1,1960,,1593,1,,,,,32605,,2,4,,,2,19,6,
622,1,1960,,1743,1,,,,,32605,,2,4,,,2,19,6,
623,1,2000,,1494,1,,,,,32608,,2,4,,,2,19,10,
624,1,2003,,1375,1,,,,,32606,,2,4,,,2,19,10,
625,1,1974,,4705,1,,,,,32605,,2,4,,,2,19,6,
626,1,1975,,1846,1,,,,,32607,,1,1,,,2,19,6,
627,1,1976,,1895,1,,,,,32607,,2,4,,,2,19,6,
628,1,1975,,1311,1,,,,,32607,,2,4,,,2,19,6,
629,1,1975,,1142,1,,,,,32607,,2,4,,,2,19,6,
630,1,1984,,2194,3,,,,,32607,,2,4,,,2,19,7,
631,1,1982,,2153,1,,,,,32605,,1,1,,,2,19,7,
632,1,2000,,1402,1,,,,,32608,,2,4,,,2,19,10,
633,1,2005,,1978,1,,,,,32606,,1,1,,,2,19,12,
634,1,2005,,2369,1,,,,,32606,,1,1,,,2,19,12,
635,1,2000,,1494,1,,,,,32608,,2,4,,,2,19,10,
636,1,1978,,2110,1,,,,,32605,,1,1,,,2,19,6,
637,1,1971,,2414,1,,,,,32605,,1,1,,,2,19,6,
638,1,1974,,2030,1,,,,,32605,,2,4,,,2,19,6,
639,1,2004,,1696,1,,,,,32606,,2,4,,,2,19,10,
640,1,1961,,1343,1,,,,,32601,,2,4,,,2,19,6,
641,1,1995,,2024,1,,,,,32606,,2,4,,,2,19,10,
642,1,1963,,1722,1,,,,,32601,,2,4,,,2,19,6,
643,1,1960,,1156,1,,,,,32601,,2,4,,,2,19,6,
644,1,1976,,1618,1,,,,,32601,,2,4,,,2,19,6,
645,1,1994,,1937,1,,,,,32606,,1,1,,,2,19,10,
646,1,1971,,1776,1,,,,,32609,,2,4,,,2,19,6,
647,1,1976,,936,1,,,,,32609,,2,4,,,2,19,6,
648,1,1995,,2132,1,,,,,32606,,1,1,,,2,19,10,
649,1,1995,,2026,1,,,,,32606,,1,1,,,2,19,10,
650,1,1997,,1884,1,,,,,32606,,2,4,,,2,19,10,
651,1,1997,,1442,1,,,,,32606,,1,1,,,2,19,10,
652,1,1974,,1634,1,,,,,32601,,2,4,,,2,19,6,
653,1,1968,,1928,1,,,,,32605,,2,4,,,2,19,6,
654,1,1970,,995,1,,,,,32641,,2,4,,,2,19,6,
655,1,1977,,1824,1,,,,,32605,,2,4,,,2,19,6,
656,1,1969,,1254,1,,,,,32605,,1,1,,,2,19,6,
657,1,1974,,1050,1,,,,,32641,,2,4,,,2,19,6,
658,1,1996,,1648,1,,,,,32606,,1,1,,,2,19,10,
659,1,1976,,1252,1,,,,,32609,,2,4,,,2,19,6,
660,1,1976,,1252,1,,,,,32609,,2,4,,,2,19,6,
661,1,1995,,1861,1,,,,,32606,,1,1,,,2,19,10,
662,1,1981,,975,1,,,,,32609,,2,4,,,2,19,7,
663,1,1962,,1595,1,,,,,32601,,1,1,,,2,19,6,
664,1,1967,,1500,1,,,,,32601,,1,1,,,2,19,6,
665,1,1971,,2615,1,,,,,32605,,2,4,,,2,19,6,
666,1,1976,,989,1,,,,,32609,,2,4,,,,,,
667,1,1972,,2400,3,,,,,32615,,1,1,,,2,19,6,
668,1,2001,,1147,1,,,,,32641,,2,4,,,2,19,10,
669,1,1960,,1704,1,,,,,32641,,2,4,,,2,19,6,
670,1,1975,,2127,2,,,,,32605,,2,4,,,2,19,6,
671,1,1969,,2166,1,,,,,32605,,2,4,,,2,19,6,
672,1,1972,,4116,1,,,,,32605,,2,4,,,2,19,6,
673,1,1974,,2295,1,,,,,32605,,2,4,,,2,19,6,
674,1,1996,,2041,1,,,,,32606,,1,1,,,2,19,10,
675,1,1966,,1033,1,,,,,32641,,2,4,,,,,,
676,1,2002,,2301,1,,,,,32606,,1,1,,,2,19,10,
677,1,1961,,2553,1,,,,,32605,,2,4,,,2,19,6,
678,1,1973,,1819,1,,,,,32605,,2,4,,,2,19,6,
679,1,1974,,1374,1,,,,,32603,,1,1,,,,,,
680,1,1964,,1493,1,,,,,32605,,1,1,,,2,19,6,
681,1,1971,,1792,1,,,,,32605,,2,4,,,2,19,6,
682,1,2004,,2644,1,,,,,32607,,1,1,,,2,19,10,
683,1,1965,,1244,1,,,,,32609,,1,1,,,2,19,6,
684,1,1977,,3881,2,,,,,32605,,2,4,,,2,19,6,
685,1,1963,,1347,1,,,,,32601,,2,4,,,2,19,6,
686,1,1965,,1045,1,,,,,32601,,2,4,,,2,19,6,
687,1,1960,,1270,1,,,,,32601,,2,4,,,,,,
688,1,1971,,1624,1,,,,,32601,,2,4,,,2,19,6,
689,1,1981,,2036,1,,,,,32606,,2,4,,,2,19,7,
690,1,1957,,1335,1,,,,,32601,,2,4,,,,,,
691,1,1971,,1804,1,,,,,32601,,2,4,,,2,19,6,
692,1,1955,,1026,1,,,,,32601,,2,4,,,2,19,6,
693,1,1966,,1458,1,,,,,32601,,2,4,,,,,,
694,1,1966,,1355,1,,,,,32601,,2,4,,,2,19,6,
695,1,1995,,2097,1,,,,,32606,,1,1,,,2,19,10,
696,1,1997,,1877,1,,,,,32606,,2,4,,,2,19,10,
697,1,1958,,1053,1,,,,,32601,,2,4,,,2,19,6,
698,1,1971,,2070,1,,,,,32605,,2,4,,,2,19,6,
699,1,1980,,1068,1,,,,,32641,,2,4,,,2,19,13,
700,1,1958,,1519,1,,,,,32601,,2,4,,,2,19,6,
701,1,1971,,2977,3,,,,,32605,,2,4,,,2,19,6,
702,1,1997,,1747,1,,,,,32606,,1,1,,,2,19,10,
703,1,1997,,1793,1,,,,,32606,,1,1,,,2,19,10,
704,1,1979,,1568,1,,,,,32641,,2,4,,,2,19,6,
705,1,2000,,1080,1,,,,,32641,,2,4,,,2,19,10,
706,1,1986,,4328,2,,,,,32607,,2,4,,,2,19,8,
707,1,1995,,2142,1,,,,,32606,,1,1,,,2,19,10,
708,1,1984,,3736,1,,,,,32606,,2,4,,,2,19,7,
709,1,1970,,960,1,,,,,32605,,2,4,,,2,19,6,
710,1,1961,,1174,1,,,,,32605,,2,4,,,2,19,6,
711,1,1966,,1445,1,,,,,32641,,2,4,,,2,19,6,
712,1,1981,,2046,1,,,,,32607,,2,4,,,2,19,7,
713,1,1986,,2786,1,,,,,32607,,2,4,,,2,19,8,
714,1,1972,,2552,3,,,,,32605,,2,4,,,2,19,6,
715,1,1978,,2948,1,,,,,32605,,2,4,,,2,19,6,
716,1,1972,,2944,1,,,,,32605,,2,4,,,2,19,6,
717,1,1969,,2500,3,,,,,32605,,2,4,,,2,19,6,
718,1,1965,,1044,1,,,,,32605,,2,4,,,2,19,6,
719,1,2001,,1856,1,,,,,32606,,1,1,,,2,19,10,
720,1,1960,,1224,1,,,,,32641,,2,4,,,2,19,6,
721,1,1969,,1694,1,,,,,32609,,1,1,,,2,19,6,
722,1,1969,,1175,1,,,,,32605,,2,4,,,2,19,6,
723,1,1995,,2039,1,,,,,32606,,1,1,,,2,19,10,
724,1,1983,,1560,1,,,,,32606,,2,4,,,2,19,7,
725,1,1997,,1789,1,,,,,32606,,1,1,,,2,19,10,
726,1,1957,,1422,1,,,,,32601,,2,4,,,2,19,6,
727,1,1961,,1527,1,,,,,32601,,2,4,,,,,,
728,1,1958,,1254,1,,,,,32601,,2,4,,,2,19,6,
729,1,1995,,1980,1,,,,,32606,,1,1,,,2,19,10,
730,1,2000,,5376,,,,,,32607,,2,4,,,2,19,10,
731,1,1999,,2702,1,,,,,32607,,1,1,,,2,19,10,
732,1,1966,,1635,1,,,,,32601,,2,4,,,2,19,6,
733,1,1958,,1422,1,,,,,32601,,2,4,,,,,,
734,1,1995,,1654,1,,,,,32606,,1,1,,,2,19,10,
735,1,1960,,1594,1,,,,,32605,,1,1,,,2,19,6,
736,1,1969,,2043,1,,,,,32605,,2,4,,,2,19,6,
737,1,1974,,3042,2,,,,,32605,,2,4,,,2,19,6,
738,1,1969,,1144,1,,,,,32605,,2,4,,,2,19,6,
739,1,1966,,1520,1,,,,,32641,,2,4,,,2,19,6,
740,1,1963,,1527,1,,,,,32601,,2,4,,,2,19,6,
741,1,1958,,1534,1,,,,,32601,,2,4,,,2,19,6,
742,1,1997,,1535,1,,,,,32606,,2,4,,,2,19,10,
743,1,1959,,1856,1,,,,,32605,,1,1,,,2,19,6,
744,1,1989,,2925,1,,,,,32605,,2,4,,,2,19,8,
745,1,1998,,1526,1,,,,,32606,,1,1,,,2,19,10,
746,1,2005,,3146,2,,,,,32607,,1,1,,,2,19,12,
747,1,1972,,1053,1,,,,,32601,,2,4,,,2,19,6,
748,1,1961,,2028,1,,,,,32605,,2,4,,,2,19,6,
749,1,1965,,2249,1,,,,,32605,,2,4,,,2,19,6,
750,1,1994,,1891,1,,,,,32606,,1,1,,,2,19,10,
751,1,1961,,2391,2,,,,,32641,,2,4,,,2,19,6,
752,1,1979,,1368,1,,,,,32641,,2,4,,,2,19,6,
753,1,2005,,3796,2,,,,,32607,,1,1,,,2,19,12,
754,1,1957,,1674,1,,,,,32601,,2,4,,,2,19,6,
755,1,1999,,2026,1,,,,,32606,,1,1,,,2,19,10,
756,1,1963,,1310,1,,,,,32605,,1,1,,,2,19,6,
757,1,1972,,2804,1,,,,,32605,,2,4,,,2,19,6,
758,1,1972,,2102,1,,,,,32605,,2,4,,,2,19,6,
759,1,1974,,898,1,,,,,32603,,1,1,,,,,,
760,1,1957,,1503,1,,,,,32601,,2,4,,,,,,
761,1,1963,,1254,1,,,,,32601,,2,4,,,2,19,6,
762,1,1963,,1350,1,,,,,32601,,2,4,,,2,19,6,
763,1,1976,,975,1,,,,,32609,,2,4,,,2,19,6,
764,1,2000,,1810,1,,,,,32606,,2,4,,,2,19,10,
765,1,1968,,1003,1,,,,,32601,,2,4,,,2,19,6,
766,1,1971,,2961,1,,,,,32605,,2,4,,,2,19,6,
767,1,1963,,1131,1,,,,,32601,,2,4,,,2,19,6,
768,1,1995,,2262,1,,,,,32606,,1,1,,,2,19,10,
769,1,1967,,1012,1,,,,,32605,,2,4,,,2,19,6,
770,1,1980,,1319,1,,,,,32609,,2,4,,,2,19,13,
771,1,1967,,3432,3,,,,,32605,,2,4,,,2,19,6,
772,1,2005,,1759,1,,,,,32607,,2,4,,,2,19,12,
773,1,1958,,1490,1,,,,,32609,,2,4,,,2,19,6,
774,1,1978,,1726,1,,,,,32605,,2,4,,,2,19,6,
775,1,1976,,1377,1,,,,,32605,,2,4,,,2,19,6,
776,1,1962,,960,1,,,,,32641,,2,4,,,2,19,6,
777,1,1962,,960,1,,,,,32641,,2,4,,,,,,
778,1,1975,,2192,3,,,,,32605,,2,4,,,2,19,6,
779,1,1960,,1104,1,,,,,32605,,2,4,,,2,19,6,
780,1,1996,,1588,1,,,,,32606,,1,1,,,2,19,10,
781,1,1962,,1188,1,,,,,32641,,2,4,,,,,,
782,1,1974,,1468,1,,,,,32641,,2,4,,,2,19,6,
783,1,1990,,1700,1,,,,,32607,,2,4,,,2,19,8,
784,1,1985,,1733,1,,,,,32607,,2,4,,,2,19,7,
785,1,1989,,1921,1,,,,,32605,,1,1,,,2,19,8,
786,1,1969,,1066,1,,,,,32605,,2,4,,,2,19,6,
787,1,1981,,1724,3,,,,,32606,,2,4,,,2,19,7,
788,1,1963,,1561,1,,,,,32641,,2,4,,,2,19,6,
789,1,1985,,1920,1,,,,,32607,,2,4,,,2,19,7,
790,1,1997,,1841,1,,,,,32606,,1,1,,,2,19,10,
791,1,1965,,1118,1,,,,,32609,,1,1,,,2,19,6,
792,1,1964,,1348,1,,,,,32609,,1,1,,,2,19,6,
793,1,1970,,1872,1,,,,,32605,,1,1,,,2,19,6,
794,1,1981,,1560,1,,,,,32606,,2,4,,,2,19,7,
795,1,1971,,2780,1,,,,,32605,,2,4,,,2,19,6,
796,1,1980,,1133,1,,,,,32605,,2,4,,,2,19,13,
797,1,1974,,2015,1,,,,,32605,,2,4,,,2,19,6,
798,1,1961,,1188,1,,,,,32641,,2,4,,,2,19,6,
799,1,1983,,1340,1,,,,,32605,,2,4,,,2,19,7,
800,1,1964,,1316,1,,,,,32609,,1,1,,,2,19,6,
801,1,1967,,1720,1,,,,,32605,,2,4,,,2,19,6,
802,1,1965,,1157,1,,,,,32609,,1,1,,,2,19,6,
803,1,1983,,2479,3,,,,,32605,,2,4,,,2,19,7,
804,1,1967,,1452,1,,,,,32605,,2,4,,,,,,
805,1,1962,,960,1,,,,,32641,,2,4,,,2,19,6,
806,1,1969,,2709,1,,,,,32605,,1,1,,,2,19,6,
807,1,1965,,1384,1,,,,,32605,,2,4,,,2,19,6,
808,1,1961,,1188,1,,,,,32641,,2,4,,,2,19,6,
809,1,1980,,1075,1,,,,,32605,,2,4,,,2,19,13,
810,1,1981,,1124,1,,,,,32605,,2,4,,,2,19,7,
811,1,1980,,1150,1,,,,,32605,,2,4,,,2,19,13,
812,1,1966,,3104,1,,,,,32605,,2,4,,,2,19,6,
813,1,1965,,1806,1,,,,,32605,,2,4,,,2,19,6,
